candidate_id,source_file,source_type,matched_terms,candidate_text_excerpt,phone_like_present,email_like_present,url_like_present,postcode_like_present,truth_score_source_4,notes
EA-CAND-000079,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-04_00-02-03-terrayield-recovery-017-api-deps.md,md,agent;website,# AAYS ChatGPT Runner V4 Result ## Task TerraYield API dependency bootstrap and endpoint validation ## Task ID terrayield-recovery-017-api-deps ## Progress 98% ## Action ## Time 05/04/2026 00:30:12 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 1800 ## Exit Code 0 ## Output ``text [0 s] TASK: TerraYield recovery 017 API dependency bootstrap [0 s] PROGRESS: 98% [0 s] PROJECT=C:\Users\cagda\Documents,False,False,True,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000080,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-04_00-39-24-terrayield-recovery-018-multitask-supervisor.md,md,agent;website,"# AAYS ChatGPT Runner V4 Result ## Task TerraYield parallel diagnosis, compose command recovery, and API validation ## Task ID terrayield-recovery-018-multitask-supervisor ## Progress 98% ## Action ## Time 05/04/2026 00:44:23 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 1800 ## Exit Code 0 ## Output ``text [0 s] TASK: TerraYield recovery 018 multitask supervisor [0 s] MODE: parallel diagnosis + co",False,False,True,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000081,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-04_00-56-00-terrayield-recovery-019-rerun-multitask-supervisor.md,md,firm,# AAYS ChatGPT Runner V4 Result ## Task TerraYield rerun parallel supervisor and confirm API health ## Task ID terrayield-recovery-019-rerun-multitask-supervisor ## Progress 98% ## Action ## Time 05/04/2026 00:58:07 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 1800 ## Exit Code 0 ## Output ``text [0 s] TASK: TerraYield recovery 018 multitask supervisor [0 s] MODE: parallel diagnosis + compose comm,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000082,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-04_01-33-27-terrayield-recovery-020-supervisor-stability-rerun.md,md,firm,# AAYS ChatGPT Runner V4 Result ## Task TerraYield supervisor stability rerun and API health confirmation ## Task ID terrayield-recovery-020-supervisor-stability-rerun ## Progress 99% ## Action ## Time 05/04/2026 01:35:34 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 1800 ## Exit Code 0 ## Output ``text [0 s] TASK: TerraYield recovery 018 multitask supervisor [0 s] MODE: parallel diagnosis + compos,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000083,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-04_04-08-06-terrayield-verification-030-api-health-recovery-proof.md,md,agent;branch;website,# AAYS ChatGPT Runner V4 Result ## Task TerraYield API health recovery proof before next accuracy expansion ## Task ID terrayield-verification-030-api-health-recovery-proof ## Progress 99% ## Action ## Time 05/04/2026 04:26:18 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 1800 ## Exit Code 0 ## Output ``text [0 s] TASK: TerraYield recovery 018 multitask supervisor [0 s] MODE: parallel diagnosis + c,False,False,True,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000084,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-04_05-03-51-terrayield-verification-033-api-health-proof.md,md,agent;branch;website,# AAYS ChatGPT Runner V4 Result ## Task TerraYield API health proof after geometry score update ## Task ID terrayield-verification-033-api-health-proof ## Progress 99% ## Action ## Time 05/04/2026 05:21:56 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 1800 ## Exit Code 0 ## Output ``text [0 s] TASK: TerraYield recovery 018 multitask supervisor [0 s] MODE: parallel diagnosis + compose command overri,False,False,True,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000085,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-04_06-14-14-terrayield-verification-035-api-rootcause-recovery.md,md,branch,# AAYS ChatGPT Runner V4 Result ## Task TerraYield safe API root-cause recovery and score hold ## Task ID terrayield-verification-035-api-rootcause-recovery ## Progress 99% ## Action ## Time 05/04/2026 06:15:09 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 1200 ## Exit Code 0 ## Output ``text [0 s] TASK: TerraYield verification 035 API root-cause recovery [0 s] MODE: safe concise diagnostics; no co,False,False,True,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000086,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-04_07-55-21-terrayield-verification-040-real-dataset-profile.md,md,postcode,# AAYS ChatGPT Runner V4 Result ## Task TerraYield real 3110 dataset field coverage profile ## Task ID terrayield-verification-040-real-dataset-profile ## Progress 99% ## Action ## Time 05/04/2026 07:55:22 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 900 ## Exit Code 0 ## Output ``text [0 s] TASK: TerraYield verification 040 real dataset profile [0 s] MODE: non-destructive CSV profile; no scraping,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000087,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-07_03-06-53-terrayield-106-final-acceptance-pack.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task TerraYield final acceptance pack ## Task ID terrayield-106-final-acceptance-pack ## Progress 100% ## Action ## Time 05/07/2026 03:07:29 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3000 ## Exit Code 0 ## Output ``text PROJECT=terrayield DISPLAY_PROJECT=TerraYield CHATGPT_PAGE_PROJECT=aays1 TASK=terrayield-106-final-acceptance-pack MODE=final acceptance pa,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000088,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-07_14-14-34-terrayield-120-status-check.md,md,agent;contact,# AAYS ChatGPT Runner V4 Result ## Task Run TerraYield status check ## Task ID terrayield-120-status-check ## Progress 99% ## Action status_check ## Time 05/07/2026 14:14:34 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 600 ## Exit Code 0 ## Output ``text TASK: TerraYield status check STATUS: status probe ?? ../../../../.android/ ?? ../../../../.azure/ ?? ../../../../.bash_history ?? ../../../..,True,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000089,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-07_20-06-49-terrayield-130-plan-l-header-scan.md,md,property,# AAYS ChatGPT Runner V4 Result ## Task Run Plan L read-only CSV and GeoJSON header scan ## Task ID terrayield-130-plan-l-header-scan ## Progress 100% ## Action ## Time 05/07/2026 20:08:24 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 1800 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-130-plan-l-header-scan MODE=read_only_csv_geojson_header_scan PLAN_BASE=D:\6 color parcells\,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000090,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-07_21-09-11-terrayield-134-runner-heartbeat-runtime-check.md,md,agent;contact,# AAYS ChatGPT Runner V4 Result ## Task Check PowerShell runner heartbeat and TerraYield runtime reachability ## Task ID terrayield-134-runner-heartbeat-runtime-check ## Progress 0% ## Action ## Time 05/07/2026 21:09:19 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3000 ## Exit Code 0 ## Output ``text # TerraYield Runner Heartbeat / Runtime Check TASK_ID=terrayield-134-runner-heartbeat-runtime-chec,True,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000091,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-07_21-20-52-terrayield-137-expansion-direct-apply-fixed-workdir.md,md,firm,# AAYS ChatGPT Runner V4 Result ## Task Run TerraYield expansion direct apply with fixed workdir ## Task ID terrayield-137-expansion-direct-apply-fixed-workdir ## Progress 0% ## Action ## Time 05/07/2026 21:21:00 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3000 ## Exit Code 0 ## Output ``text PROJECT=terrayield DISPLAY_PROJECT=TerraYield CHATGPT_PAGE_PROJECT=aays1 TASK=terrayield-135-security-a,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000092,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-07_21-24-54-terrayield-138-security-expansion-probe-resume-compact.md,md,firm,# AAYS ChatGPT Runner V4 Result ## Task Run compact TerraYield security expansion probe resume ## Task ID terrayield-138-security-expansion-probe-resume-compact ## Progress 0% ## Action ## Time 05/07/2026 21:25:20 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3000 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-138-security-expansion-probe-resume-compact MODE=compact_probe_resum,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000093,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-07_21-24-58-terrayield-138-security-expansion-probe-resume-compact.md,md,firm,# AAYS ChatGPT Runner V4 Result ## Task Run compact TerraYield security expansion probe resume ## Task ID terrayield-138-security-expansion-probe-resume-compact ## Progress 0% ## Action ## Time 05/07/2026 21:25:20 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3000 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-138-security-expansion-probe-resume-compact MODE=compact_probe_resum,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000094,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-07_22-13-31-terrayield-141-final-validation-readonly.md,md,property,# AAYS ChatGPT Runner V4 Result ## Task Read-only final validation after use6 patch ## Task ID terrayield-141-final-validation-readonly ## Progress 100% ## Action ## Time 05/07/2026 22:13:59 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 900 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-141-final-validation-readonly MODE=read_only_final_validation_after_use6_patch PLAN_BASE=D:,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000095,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-07_22-13-33-terrayield-141-final-validation-readonly.md,md,property,# AAYS ChatGPT Runner V4 Result ## Task Read-only final validation after use6 patch ## Task ID terrayield-141-final-validation-readonly ## Progress 100% ## Action ## Time 05/07/2026 22:13:59 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 900 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-141-final-validation-readonly MODE=read_only_final_validation_after_use6_patch PLAN_BASE=D:,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000096,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-07_22-44-01-terrayield-145-security-accuracy-expansion-ultra-scope-pack.md,md,firm,# AAYS ChatGPT Runner V4 Result ## Task Run ultra TerraYield security accuracy expansion scope-only pack ## Task ID terrayield-145-security-accuracy-expansion-ultra-scope-pack ## Progress 0% ## Action ## Time 05/07/2026 22:45:10 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 7200 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-145-security-accuracy-expansion-ultra-scope-pack MODE,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000097,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-07_22-44-02-terrayield-145-security-accuracy-expansion-ultra-scope-pack.md,md,firm,# AAYS ChatGPT Runner V4 Result ## Task Run ultra TerraYield security accuracy expansion scope-only pack ## Task ID terrayield-145-security-accuracy-expansion-ultra-scope-pack ## Progress 0% ## Action ## Time 05/07/2026 22:45:10 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 7200 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-145-security-accuracy-expansion-ultra-scope-pack MODE,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000098,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-08_12-02-07-terrayield-182-check.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Run check ## Task ID terrayield-182-check ## Progress 100% ## Action ## Time 05/08/2026 12:02:23 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLA,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000099,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-08_12-02-09-terrayield-182-check.md,md,property;contact,# AAYS Portable Task Runner Result ## Task Run check ## Task ID terrayield-182-check ## Project TerraYield ## ChatGPT Page Project aays1 ## Time 05.08.2026 12:02:23 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Timed Out False ## Exit Code ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_D,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000100,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-08_14-21-34-terrayield-186-check.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Run closure check ## Task ID terrayield-186-check ## Progress 100% ## Action ## Time 05/08/2026 14:21:42 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=P,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000101,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-08_14-21-39-terrayield-186-check.md,md,property;contact,# AAYS Portable Task Runner Result ## Task Run closure check ## Task ID terrayield-186-check ## Project TerraYield ## ChatGPT Page Project aays1 ## Time 05.08.2026 14:21:48 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Timed Out False ## Exit Code ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000102,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-10_22-11-30-terrayield-192-audit.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Run audit ## Task ID terrayield-192-audit ## Progress 100% ## Action ## Time 05/10/2026 22:11:49 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=FAIL PLA,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000103,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-10_22-11-32-terrayield-192-audit.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Run audit ## Task ID terrayield-192-audit ## Progress 100% ## Action ## Time 05/10/2026 22:11:49 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=FAIL PLA,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000104,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-10_22-11-40-terrayield-192-audit.md,md,property;contact,# AAYS Portable Task Runner Result ## Task Run audit ## Task ID terrayield-192-audit ## Project TerraYield ## ChatGPT Page Project aays1 ## Time 05.10.2026 22:11:50 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Timed Out False ## Exit Code ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_D,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000105,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-10_23-31-41-ty-196-audit.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Audit ## Task ID ty-196-audit ## Progress 100% ## Action ## Time 05/10/2026 23:32:13 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLAN_L_QA_REPOR,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000106,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-10_23-31-47-ty-196-audit.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Audit ## Task ID ty-196-audit ## Progress 100% ## Action ## Time 05/10/2026 23:32:13 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLAN_L_QA_REPOR,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000107,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-10_23-31-54-ty-196-audit.md,md,property;contact,# AAYS Portable Task Runner Result ## Task Audit ## Task ID ty-196-audit ## Project TerraYield ## ChatGPT Page Project aays1 ## Time 05.10.2026 23:32:18 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Timed Out False ## Exit Code ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PA,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000108,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-11_00-21-45-ty-199-audit.md,md,property;contact,# AAYS Portable Task Runner Result ## Task Audit ## Task ID ty-199-audit ## Project TerraYield ## ChatGPT Page Project aays1 ## Time 05.11.2026 00:22:03 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Timed Out False ## Exit Code ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PA,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000109,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-11_00-21-46-ty-199-audit.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Audit ## Task ID ty-199-audit ## Progress 0% ## Action ## Time 05/11/2026 00:22:02 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLAN_L_QA_REPORT_,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000110,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-11_00-21-58-ty-199-audit.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Audit ## Task ID ty-199-audit ## Progress 0% ## Action ## Time 05/11/2026 00:22:09 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLAN_L_QA_REPORT_,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000111,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-11_04-47-27-job-207-audit.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Run audit ## Task ID job-207-audit ## Progress 100% ## Action ## Time 05/11/2026 04:47:38 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLAN_L_QA_,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000112,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-11_05-15-16-job-209-audit.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Run closure audit ## Task ID job-209-audit ## Progress 0% ## Action ## Time 05/11/2026 05:15:22 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLAN,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000113,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-11_05-35-20-j211.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Run check ## Task ID j211 ## Progress 0% ## Action ## Time 05/11/2026 05:35:27 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLAN_L_QA_REPORT_EXIS,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000114,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-11_06-16-46-j213.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Run check ## Task ID j213 ## Progress 0% ## Action ## Time 05/11/2026 06:16:54 ## Working Directory C:/Users/cagda/Documents/GitHub/AAYS/terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLAN_L_QA_REPORT_EXIS,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000115,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-11_06-40-17-j215.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Run check ## Task ID j215 ## Progress 0% ## Action ## Time 05/11/2026 06:40:25 ## Working Directory C:/Users/cagda/Documents/GitHub/AAYS/terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLAN_L_QA_REPORT_EXIS,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000116,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-11_07-16-55-j217.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Run check ## Task ID j217 ## Progress 0% ## Action ## Time 05/11/2026 07:17:03 ## Working Directory C:/Users/cagda/Documents/GitHub/AAYS/terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLAN_L_QA_REPORT_EXIS,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000117,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-11_11-36-01-j220.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Run check ## Task ID j220 ## Progress 0% ## Action ## Time 05/11/2026 11:36:15 ## Working Directory C:/Users/cagda/Documents/GitHub/AAYS/terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLAN_L_QA_REPORT_EXIS,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000118,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-11_11-51-04-j222.md,md,property;contact,# AAYS ChatGPT Runner V4 Result ## Task Run check ## Task ID j222 ## Progress 0% ## Action ## Time 05/11/2026 11:51:17 ## Working Directory C:/Users/cagda/Documents/GitHub/AAYS/terrayield_land_intelligence ## Timeout Seconds 3600 ## Exit Code 0 ## Output ``text PROJECT=terrayield TASK=terrayield-162-long-closure-audit-pack MODE=long closure audit after final verifier 100/100 PLAN_L_FINAL_DIR_EXISTS=PASS PLAN_L_FINAL_ZIP_EXISTS=PASS PLAN_L_QA_REPORT_EXIS,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
