"score","classification","full_name","extension","size_bytes","matched_needles","content_hits","reasons"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0003__map_listings_city_London_limit_1000.txt",".txt","5793623","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0004__map_listings_city_London_top_1000.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0005__map_listings_city_London_page_size_1000.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0006__map_listings_location_London.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0007__map_listings_q_London.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0008__map_listings_search_London.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0009__map_listings_status_sale_ready.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0010__map_listings_status_sale_ready_limit_1000.txt",".txt","5793623","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0011__map_listings_city_London_status_sale_ready.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0012__map_listings_city_London_status_sale_ready_limit_1000.txt",".txt","5793623","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0013__map_listings_sale_ready_true.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0014__map_listings_city_London_sale_ready_true.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0015__map_listings_detail_light_city_London.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0016__map_listings_detail_full_city_London.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0035__listings_city_London_limit_1000.txt",".txt","5761583","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0042__listings_status_sale_ready_limit_1000.txt",".txt","5761583","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0044__listings_city_London_status_sale_ready_limit_1000.txt",".txt","5761583","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:resp_"
"16","medium_import_lineage_candidate","E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_full_3110_structure_2026-04-25.csv",".csv","12443391","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","source_url|parcel_ref|inspire_id","data_file"
"16","medium_import_lineage_candidate","E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_plan_polygons_2026-04-24.geojson",".geojson","325985","east-devon-district-council","source_url|parcel_ref|inspire_id","data_file"
"16","medium_import_lineage_candidate","E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_plan_polygons_2026-04-25.geojson",".geojson","1899904","17103798|england:east-devon-district-council:17103798|east-devon-district-council","source_url|parcel_ref|inspire_id","data_file"
"13","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\run_20260502_191619\endpoint__map_listings.json",".json","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_next_fix; negative:endpoint__; data_file"
"13","medium_import_lineage_candidate","E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_parcel_edges_2026-04-24.geojson",".geojson","12839797","east-devon-district-council","parcel_ref|inspire_id","path:parcel; data_file"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\db_recover_20260502_154840\api_resp_1.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_perf_rescue; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\db_recover_20260502_154840\api_resp_2.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_perf_rescue; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\db_recover_20260502_154840\api_resp_3.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_perf_rescue; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0134__listings_limit_500.txt",".txt","2894301","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0136__listings_city_London_limit_500.txt",".txt","2894301","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0199__map_listings_.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0200__map_listings_city_London.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0201__map_listings_location_London.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0202__map_listings_q_London.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0203__map_listings_search_London.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0204__map_listings_town_London.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0205__map_listings_area_London.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0206__map_listings_limit_500.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0207__map_listings_top_500.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0208__map_listings_city_London_limit_500.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0209__map_listings_city_London_top_500.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0210__map_listings_city_London_status_sale_ready.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0211__map_listings_city_London_status_ready.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0212__map_listings_city_London_sale_ready_true.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0213__map_listings_city_London_ready_true.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0214__map_listings_city_London_review_low.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0215__map_listings_city_London_detail_light.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"12","medium_import_lineage_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0216__map_listings_city_London_detail_full.txt",".txt","2910341","east-devon-district-council|East Devon","source_url|source_name|parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"11","medium_import_lineage_candidate","E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_unresolved_after_110_2026-04-21.csv",".csv","4609","east-devon-district-council|East Devon","parcel_ref|inspire_id","data_file"
"11","medium_import_lineage_candidate","E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\repo_program_active_matches_2026-04-20.csv",".csv","8175","east-devon-district-council|East Devon","parcel_ref|inspire_id","data_file"
"7","weak_candidate","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\217_sheffield-city-council\parcels_inspire.csv",".csv","150055470","17103798","","path:parcel; path:parcels; path:inspire; data_file"
"7","weak_candidate","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\222_south-cambridgeshire-district-council\parcels_inspire.csv",".csv","89290541","17103798","","path:parcel; path:parcels; path:inspire; data_file"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0385__map_sales_history_external_evidence.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0386__map_sales_history_external_evidence_city_London.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0387__map_sales_history_external_evidence_city_London_limit_1000.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0388__map_sales_history_external_evidence_city_London_top_1000.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0389__map_sales_history_external_evidence_city_London_page_size_1000.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0390__map_sales_history_external_evidence_location_London.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0391__map_sales_history_external_evidence_q_London.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0392__map_sales_history_external_evidence_search_London.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0393__map_sales_history_external_evidence_status_sale_ready.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0394__map_sales_history_external_evidence_status_sale_ready_limit_1000.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0395__map_sales_history_external_evidence_city_London_status_sale_ready.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0396__map_sales_history_external_evidence_city_London_status_sale_ready_limit_1000.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0397__map_sales_history_external_evidence_sale_ready_true.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0398__map_sales_history_external_evidence_city_London_sale_ready_true.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0399__map_sales_history_external_evidence_detail_light_city_London.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0400__map_sales_history_external_evidence_detail_full_city_London.txt",".txt","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0417__map_sales_history_combined.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0418__map_sales_history_combined_city_London.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0419__map_sales_history_combined_city_London_limit_1000.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0420__map_sales_history_combined_city_London_top_1000.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0421__map_sales_history_combined_city_London_page_size_1000.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0422__map_sales_history_combined_location_London.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0423__map_sales_history_combined_q_London.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0424__map_sales_history_combined_search_London.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0425__map_sales_history_combined_status_sale_ready.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0426__map_sales_history_combined_status_sale_ready_limit_1000.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0427__map_sales_history_combined_city_London_status_sale_ready.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0428__map_sales_history_combined_city_London_status_sale_ready_limit_1000.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0429__map_sales_history_combined_sale_ready_true.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0430__map_sales_history_combined_city_London_sale_ready_true.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0431__map_sales_history_combined_detail_light_city_London.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"6","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_wide_recovery\wide_20260502_160636\resp_0432__map_sales_history_combined_detail_full_city_London.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:resp_"
"3","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\run_20260502_191619\endpoint__map_sales-history_combined.json",".json","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_next_fix; negative:endpoint__; data_file"
"3","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\run_20260502_191619\endpoint__map_sales-history_external-evidence.json",".json","1368764","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_next_fix; negative:endpoint__; data_file"
"3","weak_candidate","E:\AAYS_DATA\terrayield_land_intelligence\live_feeds_exports_archive\market_listing_parcel_edges_2026-04-25.geojson",".geojson","109736592","17103798|england:east-devon-district-council:17103798|east-devon-district-council","","path:parcel; data_file"
"3","weak_candidate","E:\AAYS_DATA\terrayield_land_intelligence\raw\hmlr_inspire\20260419T214209Z.json",".json","6444","East Devon","","path:inspire; data_file"
"3","weak_candidate","E:\AAYS_DATA\terrayield_land_intelligence\raw\hmlr_inspire\20260501T192322Z.json",".json","139213","East Devon","","path:inspire; data_file"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0271__map_sales_history_combined_.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0272__map_sales_history_combined_city_London.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0273__map_sales_history_combined_location_London.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0274__map_sales_history_combined_q_London.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
"2","weak_candidate","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0275__map_sales_history_combined_search_London.txt",".txt","1398135","17103798|england:east-devon-district-council:17103798|east-devon-district-council|East Devon","parcel_ref|inspire_id","negative:.aays_ultra_one_window; negative:resp_"
